出資元・企業ID,出資元・企業名,company_id,company_name,corporate_number,corporate_name,location,status,number_of_activity,update_date,LocName,lon,lat,iConf,iLvl,count
17211.0,ダイハツ工業,17211.0,ダイハツ工業,3120901019710,ダイハツ工業株式会社,大阪府池田市ダイハツ町１番１号,-,5665,2018-04-09T00:00:00+09:00,大阪府/池田市/ダイハツ町/１番/１号,135.42616323277196,34.804349781188115,5.0,8.0,1
12409.0,リベロエンジニア,12409.0,リベロエンジニア,1011001100290,株式会社リベロエンジニア,東京都渋谷区神宮前６丁目３５番３号コープオリンピア１ＦＪＵＮＣＴＩＯＮｈａｒａｊｕｋｕ００８,-,2,2020-09-14T00:00:00+09:00,東京都/渋谷区/神宮前/６丁目/３５番/３号,139.70337177421152,35.669118982571675,5.0,8.0,1
20803.0,岩城製薬,20803.0,岩城製薬,6010001036747,岩城製薬株式会社,東京都中央区日本橋本町４丁目８番２号,-,18,2019-02-08T00:00:00+09:00,東京都/中央区/日本橋本町/４丁目/８番/２号,139.7744249312532,35.68946860235964,5.0,8.0,1
11872.0,フォースリー,11872.0,フォースリー,1012801009267,フォースリーフ株式会社,東京都立川市錦町１丁目４番４号サニービル２Ｆ,-,1,2020-05-13T00:00:00+09:00,東京都/立川市/錦町/１丁目/４番/４号,139.41714498594013,35.696528250115655,5.0,8.0,1
3266.0,CARTA HOLDINGS,3266.0,CARTA HOLDINGS,6011001033049,株式会社ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,東京都渋谷区道玄坂１丁目２１番１号渋谷ソラスタ１５階,-,3,2022-02-07T00:00:00+09:00,東京都/渋谷区/道玄坂/１丁目/２１番/１号,139.69692282559262,35.65658021922436,5.0,8.0,1
20716.0,アストマックス・トレーディング,20716.0,アストマックス・トレーディング,3010701023857,アストマックス・トレーディング株式会社,東京都品川区東五反田２丁目１０番２号,閉鎖,1,2021-04-16T00:00:00+09:00,東京都/品川区/東五反田/２丁目/１０番/２号,139.72695156022613,35.62476459920025,5.0,8.0,1
21083.0,Jリスクマネージメント,21083.0,Jリスクマネージメント,9110001008097,株式会社Ｊリスクマネージメント,新潟県新潟市中央区万代１丁目３番１０号万代Ｊビルディング,-,3,2019-09-05T00:00:00+09:00,新潟県/新潟市/中央区/万代/１丁目/３番/１０号,139.05621281448498,37.91558465387296,5.0,8.0,1
17824.0,デジアラキャピタル&パートナーズ,17824.0,デジアラキャピタル&パートナーズ,7140001112344,デジアラキャピタル＆パートナーズ株式会社,兵庫県神戸市東灘区向洋町中６丁目９,-,0,2019-01-11T00:00:00+09:00,兵庫県/神戸市/東灘区/向洋町中/６丁目/９番地,135.26829101107447,34.689099236478775,5.0,8.0,1
20827.0,あらた,20827.0,あらた,8010005011876,ＰｗＣあらた有限責任監査法人,東京都千代田区大手町１丁目１番１号大手町パークビルディング,-,58,2018-07-06T00:00:00+09:00,東京都/千代田区/大手町/１丁目/１番/１号,139.7626660375068,35.68674859213947,5.0,8.0,1
20703.0,アニモ・ホールディングス,20703.0,アニモ・ホールディングス,6010801026971,アニモ・ホールディングス株式会社,東京都大田区西糀谷２丁目８番１４プラムハイツ西糀谷４０３号,-,0,2017-04-21T00:00:00+09:00,東京都/大田区/西糀谷/２丁目/８番/１４号,139.73652332801024,35.56053206818032,5.0,8.0,1
6641.0,第一勧業信用組合,6641.0,第一勧業信用組合,2011105001104,第一勧業信用組合,東京都新宿区四谷２丁目１３番地,-,30,2022-07-11T00:00:00+09:00,東京都/新宿区/四谷/２丁目/１３番,139.7238692740967,35.68803740547478,5.0,7.0,1
20722.0,CLSA Capital Partners,20722.0,CLSA Capital Partners,8010401064701,ＣＬＳＡ　Ｃａｐｉｔａｌ　Ｐａｒｔｎｅｒｓ　Ｊａｐａｎ株式会社,東京都港区東新橋１丁目９番２号,-,1,2019-01-22T00:00:00+09:00,東京都/港区/東新橋/１丁目/９番/２号,139.7601972323496,35.66231127236221,5.0,8.0,1
6439.0,リード・キャピタル・マネージメント,6439.0,リード・キャピタル・マネージメント,9010001103759,リード・キャピタル・マネージメント株式会社,東京都港区赤坂８丁目５番４０号,-,1,2020-07-03T00:00:00+09:00,東京都/港区/赤坂/８丁目/５番/４０号,139.72677966293713,35.67226925626655,5.0,8.0,1
9991.0,伊予銀行,9991.0,伊予銀行,4500001000003,株式会社伊予銀行,愛媛県松山市南堀端町１番地,-,250,2018-07-18T00:00:00+09:00,愛媛県/松山市/南堀端町/１番地,132.7636294972015,33.83892110308792,5.0,8.0,1
18291.0,山口フィナンシャルグループ,18291.0,山口フィナンシャルグループ,5250001007270,株式会社山口フィナンシャルグループ,山口県下関市竹崎町４丁目２番３６号,-,14,2018-08-10T00:00:00+09:00,山口県/下関市/竹崎町/４丁目/２番/３６号,130.9252012637198,33.95036134492048,5.0,8.0,1
22396.0,NAKAX,22396.0,NAKAX,9080401024697,株式会社ＮＡＫＡＸ,静岡県浜松市中区中央１丁目１６番５−１３０２号,-,0,2020-11-25T00:00:00+09:00,静岡県/浜松市/中区/中央/１丁目/１６,137.73582622930917,34.709356014578916,5.0,7.0,1
22418.0,タカラレンタックスグループホールディングス,22418.0,タカラレンタックスグループホールディングス,1120001052291,株式会社タカラレンタックスグループホールディングス,大阪府大阪市東淀川区豊里２丁目２５番８号,-,5,2019-04-18T00:00:00+09:00,大阪府/大阪市/東淀川区/豊里/２丁目/２５番,135.53413591375767,34.74126946383729,5.0,7.0,1
6517.0,地域経済活性化支援機構,6517.0,地域経済活性化支援機構,4010001128190,株式会社地域経済活性化支援機構,東京都千代田区大手町１丁目６番１号,-,29,2018-07-12T00:00:00+09:00,東京都/千代田区/大手町/１丁目/６番/１号,139.76499585419276,35.686398694063364,5.0,8.0,1
20400.0,ぐんぎんコンサルティング,20400.0,ぐんぎんコンサルティング,5070001034614,ぐんぎんコンサルティング株式会社,群馬県前橋市元総社町１９４番地,-,1,2018-04-26T00:00:00+09:00,群馬県/前橋市/元総社町/１９４番地,139.04693879251727,36.38540033350845,5.0,8.0,1
20679.0,花王,20679.0,花王,4010001034760,花王株式会社,東京都中央区日本橋茅場町１丁目１４番１０号,-,23690,2020-07-30T00:00:00+09:00,東京都/中央区/日本橋茅場町/１丁目/１４番/１０号,139.78114472681503,35.6804297988727,5.0,8.0,1
11366.0,テクノブレイブ,11366.0,テクノブレイブ,9010001090601,テクノブレイブ株式会社,東京都千代田区内神田１丁目２番８号楠本第２ビル２階,-,19,2018-06-07T00:00:00+09:00,東京都/千代田区/内神田/１丁目/２番/８号,139.76483569058038,35.69078819634009,5.0,8.0,1
8831.0,JIBUN HAUS.,8831.0,JIBUN HAUS.,7011001109392,ＪＩＢＵＮ　ＨＡＵＳ．株式会社,東京都港区西麻布２丁目２０番１６号,-,14,2021-03-05T00:00:00+09:00,東京都/港区/西麻布/２丁目/２０番/１６号,139.71987066500523,35.66193023308516,5.0,8.0,1
20760.0,オープンソース活用研究所,20760.0,オープンソース活用研究所,6020001103034,株式会社オープンソース活用研究所,東京都渋谷区代々木２丁目２１番８−４０６号,-,2,2021-07-15T00:00:00+09:00,東京都/渋谷区/代々木/２丁目/２１番/８号,139.69739157737135,35.68659685708165,5.0,8.0,1
20767.0,イーストタイムズ,20767.0,イーストタイムズ,4370003003439,合同会社イーストタイムズ,東京都渋谷区恵比寿西１丁目３３番６号,-,0,2020-02-12T00:00:00+09:00,東京都/渋谷区/恵比寿西/１丁目/３３番/６号,139.70403260860465,35.64699148750026,5.0,8.0,1
17748.0,三谷産業,17748.0,三谷産業,5220001006845,三谷産業株式会社,石川県金沢市玉川町１番５号,-,31,2018-04-27T00:00:00+09:00,石川県/金沢市/玉川町/１番/５号,136.65046107457474,36.56823708102216,5.0,8.0,1
20643.0,東海テレビ放送,20643.0,東海テレビ放送,9180001017538,東海テレビ放送株式会社,愛知県名古屋市東区東桜１丁目１４番２７号,-,30,2018-07-18T00:00:00+09:00,愛知県/名古屋市/東区/東桜/１丁目/１４番/２７号,136.91353038565447,35.17078365960056,5.0,8.0,1
18963.0,西川コミュニケーションズ,18963.0,西川コミュニケーションズ,7180001004975,西川コミュニケーションズ株式会社,愛知県名古屋市千種区青柳町５丁目６番地,-,24,2018-05-21T00:00:00+09:00,愛知県/名古屋市/千種区/青柳町/５丁目/６番地,136.93896849206797,35.16208527000337,5.0,8.0,1
15584.0,三洋化成工業,15584.0,三洋化成工業,3130001009314,三洋化成工業株式会社,京都府京都市東山区一橋野本町１１番地の１,-,3377,2018-07-04T00:00:00+09:00,京都府/京都市/東山区/一橋野本町/１１−１番地,135.7692969236335,34.984057360292674,5.0,8.0,1
20633.0,新東工業,20633.0,新東工業,5180001030627,新東工業株式会社,愛知県名古屋市中村区名駅３丁目２８番１２号,-,1117,2022-04-18T00:00:00+09:00,愛知県/名古屋市/中村区/名駅/３丁目/２８番/１２号,136.88447286509114,35.1720428046468,5.0,8.0,1
22395.0,ティームズ,22395.0,ティームズ,8120005015742,税理士法人ティームズ,大阪府大阪市北区西天満５丁目１番１号ザ・セヤマビル８階,-,1,2015-11-20T00:00:00+09:00,大阪府/大阪市/北区/西天満/５丁目/１番/１号,135.50905958916587,34.697933803647004,5.0,8.0,1
20608.0,ミタチ産業,20608.0,ミタチ産業,9180001041117,ミタチ産業株式会社,愛知県名古屋市中区伊勢山２丁目１１番２８号,-,2,2018-04-16T00:00:00+09:00,愛知県/名古屋市/中区/伊勢山/２丁目/１１番/２８号,136.90250219678953,35.14730605217814,5.0,8.0,1
6664.0,野村総合研究所,6664.0,野村総合研究所,4010001054032,株式会社野村総合研究所,東京都千代田区大手町１丁目９番２号,-,1298,2022-07-01T00:00:00+09:00,東京都/千代田区/大手町/１丁目/９番,139.7653057399488,35.68857845736789,5.0,7.0,1
18573.0,大幸薬品,18573.0,大幸薬品,2120901007344,大幸薬品株式会社,大阪府吹田市内本町３丁目３４番１４号,-,104,2018-04-16T00:00:00+09:00,大阪府/吹田市/内本町/３丁目/３４番/１４号,135.52743605712433,34.754267830863796,5.0,8.0,1
6743.0,テルモ,6743.0,テルモ,3011001015116,テルモ株式会社,東京都渋谷区幡ヶ谷２丁目４４番１号,-,4353,2018-05-01T00:00:00+09:00,東京都/渋谷区/幡ケ谷/２丁目/４４番/１号,139.67553374776494,35.678737154927376,5.0,8.0,1
7936.0,ステムセル研究所,7936.0,ステムセル研究所,8010401038548,株式会社ステムセル研究所,東京都港区新橋５丁目２２番１０号,-,21,2018-07-18T00:00:00+09:00,東京都/港区/新橋/５丁目/２２番/１０号,139.75308777667465,35.66375091972075,5.0,8.0,1
20455.0,朝日インテック,20455.0,朝日インテック,8180001049706,朝日インテック株式会社,愛知県瀬戸市暁町３番地１００,-,287,2019-01-24T00:00:00+09:00,愛知県/瀬戸市/暁町/３−１００番地,137.098541674019,35.243189998712865,4.0,8.0,1
20454.0,ダイダン,20454.0,ダイダン,6120001045084,ダイダン株式会社,大阪府大阪市西区江戸堀１丁目９番２５号,-,306,2018-04-09T00:00:00+09:00,大阪府/大阪市/西区/江戸堀/１丁目/９番/２５号,135.49564107234286,34.68890451752064,5.0,8.0,1
20797.0,四国アライアンスキャピタル,20797.0,四国アライアンスキャピタル,7500001021095,四国アライアンスキャピタル株式会社,愛媛県松山市三番町４丁目１２番地１,-,1,2018-08-09T00:00:00+09:00,愛媛県/松山市/三番町/４丁目/１２−１番地,132.7677791428564,33.838421246182236,4.0,8.0,1
17486.0,瀬戸内ブランドコーポレーション,17486.0,瀬戸内ブランドコーポレーション,6240001049098,株式会社瀬戸内ブランドコーポレーション,広島県広島市中区基町１０番３号,-,10,2018-06-19T00:00:00+09:00,広島県/広島市/中区/基町/１０番/３号,132.46048981829654,34.3967610138417,5.0,8.0,1
20675.0,ロイヤリティマーケティング,20675.0,ロイヤリティマーケティング,1011001058851,株式会社ロイヤリティマーケティング,東京都渋谷区恵比寿１丁目１８番１４号,-,88,2018-05-11T00:00:00+09:00,東京都/渋谷区/恵比寿/１丁目/１８番/１４号,139.71473168409412,35.64743172478344,5.0,8.0,1
20169.0,コストサイエンス,20169.0,コストサイエンス,1011101083741,コストサイエンス株式会社,東京都千代田区九段北１丁目１４番１６号,-,3,2018-10-15T00:00:00+09:00,東京都/千代田区/九段北/１丁目/１４番/１６号,139.74917679903672,35.69620716644409,5.0,8.0,1
11682.0,Takram,11682.0,Takram,6011101047980,Ｔａｋｒａｍ　Ｊａｐａｎ株式会社,東京都渋谷区神宮前５丁目７番４号,-,4,2021-12-10T00:00:00+09:00,東京都/渋谷区/神宮前/５丁目/７番/４号,139.7088714097972,35.66658941440061,5.0,8.0,1
3597.0,ソリトンシステムズ,3597.0,ソリトンシステムズ,3011101011691,株式会社ソリトンシステムズ,東京都新宿区新宿２丁目４番３号,-,85,2019-07-23T00:00:00+09:00,東京都/新宿区/新宿/２丁目/４番/３号,139.70788059436103,35.68891687755391,5.0,8.0,1
10588.0,日鉄物産,10588.0,日鉄物産,3010001094558,日鉄物産株式会社,東京都中央区日本橋２丁目７番１号,-,87,2022-07-06T00:00:00+09:00,東京都/中央区/日本橋/２丁目/７番/１号,139.77384527140472,35.68225939709072,5.0,8.0,1
6492.0,兼松,6492.0,兼松,5490001000318,兼松エンジニアリング株式会社,高知県高知市布師田３９８１番地７,-,23,2018-07-06T00:00:00+09:00,高知県/高知市/布師田/３９８１−４番地,133.57516561790982,33.573758213183034,4.0,8.0,1
6787.0,きちりホールディングス,6787.0,きちりホールディングス,6120001104237,株式会社きちりホールディングス,大阪府大阪市中央区安土町２丁目３番１３号,-,66,2019-10-16T00:00:00+09:00,大阪府/大阪市/中央区/安土町/２丁目/３番,135.50501041156204,34.684195269819625,5.0,7.0,1
20553.0,グリンク,20553.0,グリンク,3010001146722,株式会社フィッシュ・マーケティング・リンク,東京都文京区小日向４丁目２番８号,-,18,2020-12-18T00:00:00+09:00,東京都/文京区/小日向/４丁目/２番/８号,139.73992683920017,35.71463484580847,5.0,8.0,1
20551.0,日本セイフティー,20551.0,日本セイフティー,3010001005894,日本セイフティー株式会社,東京都千代田区一番町２１番地,-,33,2018-04-17T00:00:00+09:00,東京都/千代田区/一番町/２１番,139.74130786024628,35.68643805341658,5.0,7.0,1
20554.0,フィンテックA-Eyeベンチャーズ,20554.0,フィンテックA-Eyeベンチャーズ,9011101085524,フィンテックＡ−Ｅｙｅベンチャーズ株式会社,東京都新宿区西新宿１丁目６番１号,-,0,2018-10-05T00:00:00+09:00,東京都/新宿区/西新宿/１丁目/６番/１号,139.69794130753223,35.69213624890042,5.0,8.0,1
20506.0,文藝春秋,20506.0,文藝春秋,1010001027998,株式会社文藝春秋,東京都千代田区紀尾井町３番２３号,-,14,2018-07-03T00:00:00+09:00,東京都/千代田区/紀尾井町/３番/２３号,139.73747834535644,35.68245839799486,5.0,8.0,1
17196.0,SEホールディングス・アンド・インキュベーションズ,17196.0,SEホールディングス・アンド・インキュベーションズ,8011101028203,ＳＥホールディングス・アンド・インキュベーションズ株式会社,東京都新宿区舟町５,-,1,2018-07-18T00:00:00+09:00,東京都/新宿区/舟町/５番,139.72169938106978,35.68994713251368,5.0,7.0,1
19670.0,NKC ASIA,19670.0,NKC ASIA,9012401029831,株式会社ＮＫＣ　ＡＳＩＡ,東京都渋谷区恵比寿南１丁目１番１号,-,0,2021-10-27T00:00:00+09:00,東京都/渋谷区/恵比寿南/１丁目/１番/１号,139.70891220346155,35.64678164185679,5.0,8.0,1
